품목일련번호,주성분
201403497,콘드로이틴설페이트나트륨|푸르설티아민|니코틴산아미드|피리독신염산염|판토텐산칼슘|리보플라빈부티레이트|γ-오리자놀
201504332,콘드로이틴설페이트나트륨|시아노코발라민1000배산|피리독신염산염|γ-오리자놀|벤포티아민
202007739,아세트아미노펜|구아이페네신|슈도에페드린염산염|dl-메틸에페드린염산염|덱스트로메토르판브롬화수소산염수화물|트리프롤리딘염산염수화물
201602181,테르비나핀염산염|글리시리진산이칼륨|리도카인|L-멘톨
200807357,아세트아미노펜|페니라민말레산염|페닐레프린염산염
200807251,아세트아미노펜|페닐레프린염산염
201101292,아세트아미노펜|디펜히드라민염산염|페닐레프린염산염
201101293,아세트아미노펜|덱스트로메토르판브롬화수소산염수화물|페닐레프린염산염
200503139,테르비나핀염산염
200600506,테르비나핀
201404408,테르비나핀
200903577,테르비나핀염산염|글리시리진산이칼륨|리도카인|L-멘톨
200903669,테르비나핀염산염|에녹솔론|L-멘톨|우레아|크로타미톤
200705787,테르비나핀
202004286,테르비나핀염산염|크로타미톤|에녹솔론|l-멘톨|우레아
201600435,테르비나핀염산염|글리시리진산이칼륨|리도카인|L-멘톨
201501794,테르비나핀염산염
200707521,레티놀팔미테이트|에르고칼시페롤|티아민염산염|리보플라빈|피리독신염산염|시아노코발라민|니코틴산아미드|판토텐산칼슘|폴산|토코페롤아세테이트|아스코르브산|DL-메티오닌|이노시톨|감마오리자놀
201907910,레티놀팔미테이트|에르고칼시페롤|티아민염산염|리보플라빈|피리독신염산염|시아노코발라민|니코틴산아미드|토코페롤아세테이트|아스코르브산
201500662,리소짐염산염|아스코르브산|토코페롤아세테이트2배산|카르바조크롬
200700800,합성비타민A농축분말|리보플라빈포스페이트나트륨|피리독신염산염3배산|시아노코발라민1000배산|제피아스코르브산|토코페롤아세테이트|폴산|니코틴산아미드|무수인산수소칼슘|글리세로인산마그네슘|산화마그네슘|오로트산수화물|유비데카레논|콜레칼시페롤과립|티아민질산염3배산
201400980,시아노코발라민1000배산|아스코르브산|티아민질산염|리보플라빈|레티놀팔미테이트|농축콜레칼시페롤(분말형)
201801145,토코페롤아세테이트|아스코르브산|β-카로틴현탁액30%|산화아연|셀레늄함유건조효모|우르소데옥시콜산|티아민질산염
199602681,디클로페낙디에틸암모늄
198601478,트리메부틴말레산염
201502766,판토텐산칼슘|아스코르브산97%과립|L-시스테인
201602140,토코페롤아세테이트|산화마그네슘|벤포티아민|티아민질산염|피리독신염산염|감마오리자놀
200904590,산화마그네슘|토코페롤아세테이트
201708579,토코페롤아세테이트|산화마그네슘|셀레늄함유건조효모
199800924,디멘히드리네이트|스코폴라민브롬화수소산염수화물|니코틴산아미드|카페인무수물|피리독신염산염
200308625,토코페롤아세테이트|산화마그네슘
200905562,토코페롤아세테이트|산화마그네슘
201003043,토코페롤아세테이트|산화마그네슘
201405300,토코페롤아세테이트|산화마그네슘|티아민질산염|피리독신염산염|감마-오리자놀
201503559,토코페롤아세테이트|산화마그네슘|피리독신염산염|티아민질산염|γ-오리자놀
202202609,아세트아미노펜|구아이페네신|덱스트로메토르판브롬화수소산염|DL-메틸에페드린염산염
202202488,아세트아미노펜|구아이페네신|슈도에페드린염산염|덱스트로메토르판브롬화수소산염|클로르페니라민말레산염|DL-메틸에페드린염산염
199201154,판크레아틴|디메티콘|셀룰라제|우담즙건조엑스|디메티콘|셀룰라제
201200076,아세트아미노펜|구아이페네신|노스카핀염산염수화물
201405958,살리실산|이소프로필메틸페놀|알란토인
200200845,가수과산화벤조일
198901917,셀레늄함유건조효모|토코페롤아세테이트|레티놀팔미테이트유|아스코르브산
201500859,시클로피록스
201309356,피록시캄
201801088,클로닉신리시네이트
199703566,나프록센나트륨
199701234,벤프로페린인산염
202006862,수산화마그네슘|우르소데옥시콜산|노회엑스
202201536,벤포티아민|푸르설티아민|리보플라빈|니코틴산아미드|판토텐산칼슘|피리독신염산염|폴산|시아노코발라민1000배산|비오틴|산화아연|아스코르브산|셀레늄함유건조효모|유비데카레논
201801021,벨라돈나총알카로이드|글리시리진산이칼륨|트리프롤리딘염산염수화물|dl-메틸에페드린염산염|카페인무수물
200300092,아스코르브산|리소짐염산염|토코페롤아세테이트2배산|카르바조크롬
201900848,아세틸시스테인
200301784,플루르비프로펜
201907177,벤포티아민|리보플라빈|니코틴산아미드|판토텐산칼슘|피리독신염산염|비오틴|폴산|시아노코발라민1000배산|제피아스코르브산|산화아연|토코페롤아세테이트2배산|셀레늄함유건조효모|산화마그네슘|감마오리자놀|유비데카레논|우르소데옥시콜산
202003660,푸르설티아민|벤포티아민|리보플라빈|니코틴산아미드|판토텐산칼슘|피리독신염산염|비오틴|폴산|시아노코발라민|제피아스코르브산|콜레칼시페롤농축분말|산화아연|토코페롤아세테이트2배산|셀레늄함유건조효모|산화마그네슘|감마-오리자놀|이노시톨|콜린타르타르산염|우르소데옥시콜산
202203331,폴산|비오틴|시아노코발라민|산화아연|유비데카레논|셀레늄함유건조효모|리보플라빈|이노시톨|피리독신염산염|벤포티아민|니코틴산아미드|아스코르브산|감마오리자놀|우르소데옥시콜산|토코페롤아세테이트2배산|콜레칼시페롤농축분말|판토텐산칼슘
201705252,토코페롤아세테이트|산화마그네슘|피리독신염산염|티아민질산염|벤포티아민|니코틴산아미드|농축콜레칼시페롤(유상)|감마오리자놀
202002496,레티놀팔미테이트과립|콜레칼시페롤농축분말|티아민질산염|리보플라빈포스페이트나트륨|피리독신염산염|시아노코발라빈1000배산|제피아스코르브산|토코페롤아세테이트2배산|폴산|니코틴산아미드|판토텐산칼슘|글루콘산칼슘수화물|글리세로인산마그네슘|비오틴
202202131,콘드로이틴설페이트나트륨|벤포티아민|니코틴산아미드|피리독신염산염|판토텐산칼슘|리보플라빈|농축콜레칼시페롤산|메코발라민|이노시톨|콜린타르타르산염|시트르산칼슘|산화아연|산화마그네슘
201606414,토코페롤아세테이트|산화마그네슘|벤포티아민|티아민질산염|셀레늄함유건조효모|감마오리자놀
201501074,노스카핀|dl-메틸에페드린염산염|아세트아미노펜|클로르페니라민말레산염|카페인무수물|원지가루|육계가루
200501234,토코페롤아세테이트|산화마그네슘|티아민질산염|리보플라빈|피리독신염산염|니코틴산아미드
201503911,아세틸시스테인
201206670,아세틸시스테인
199100632,아세틸시스테인
199100626,아세틸시스테인
199800767,아세트아미노펜
199300758,아세트아미노펜
199500466,아세트아미노펜
200608044,이소코나졸질산염
200904777,트리메부틴말레산염
199802190,피록시캄
202002817,디클로페낙나트륨
202201233,이부프로펜
202008405,피록시캄
201403117,피록시캄
201603141,트라넥삼산|아스코르브산|L-시스테인|판토텐산칼슘타입S|피리독신염산염
200906073,트라넥삼산|L-시스테인|아스코르브산|피리독신염산염|판토텐산칼슘
198801117,레티놀아세테이트|토코페롤아세테이트|제피아스코르브산|폴산|티아민질산염|리보플라빈|니코틴산아미드|피리독신염산염|시아노코발라민|에르고칼시페롤|비오틴|판토텐산칼슘|요오드화칼륨|푸마르산철|산화마그네슘|산화제이구리|염화크롬|몰리브덴산나트륨|셀레늄함유건조효모|황산망간수화물|염화칼륨|산화아연|제삼인산칼슘
201405939,시프로헵타딘오로트산염수화물|L-리신염산염|DL-카르니틴염산염|시아노코발라민
198701352,시프로헵타딘오로트산염수화물|L-리신염산염|DL-카르니틴염산염|시아노코발라민
200905903,시프로헵타딘오로트산염수화물|DL-카르니틴염산염|L-리신염산염|시아노코발라민
197400262,시프로헵타딘오로트산염수화물|DL-카르니틴염산염|L-리신염산염|시아노코발라민
201405367,티로트리신
202200628,결정트립신|브로멜라인
202105353,벤지다민염산염|세틸피리디늄염화물수화물
201802106,시트룰린말산염
200607734,레티놀아세테이트과립|에르고칼시페롤과립|토코페롤아세테이트2배산|아스코르브산과립97%|폴산|티아민질산염3배산|리보플라빈|피리독신염산염|니코틴산아미드|판토텐산칼슘|시아노코발라민100배산|d-비오틴1%|푸마르산철|산화마그네슘|산화제이구리|황산아연수화물|황산망간수화물|인산수소칼슘수화물|염화칼륨|셀레늄함유건조효모|몰리브덴함유건조효모
202103684,벤포티아민|비스벤티아민|리보플라빈부티레이트|니코틴산아미드|판토텐산칼슘|히드록소코발라민아세트산염|피리독살포스페이트수화물|폴산|시아노코발라민1000배산|이노시톨|콜린타르타르산염|아스코르브산|산화아연|셀레늄함유건조효모|콜레칼시페롤농축분말|우르소데옥시콜산|유비데카레논|감마-오리자놀|D-비오틴
202001792,트리메부틴말레산염
200101633,건조수산화알루미늄겔|탄산마그네슘|옥세타자인
199901559,건조수산화알루미늄겔|수산화마그네슘|옥세타자인
198800902,트리메부틴말레산염
201404706,트리메부틴말레산염
199801625,트리메부틴말레산염
201707306,아세트아미노펜|아세트아미노펜
