품목일련번호,combined,
201502813,급성질환에12세이상소아은1회1정(600mg)씩|1일1회복용합니다. 낭성섬유증에6세이상소아는1회1정(600mg)씩|1일1회복용합니다. 2세미만의영아는이약을복용하지마십시오.,
201908448,만8세이상~만15세미만은1회1캡슐|1일1~3회복용합니다 만3개월미만의영아(갓난아기)는이약을복용하지마십시오.이약을복용하기전에 수두또는인플루엔자에감염되어있거나또는의심되는영아(갓난아기)및만15세미만의어린이 만3개월이상만1세미만의영아(갓난아기)는의사또는약사와상의하십시오.,
201800231,,
202004406,만12세이하의소아는1회권장용량을4~6시간마다필요시복용합니다,
201707302,,
200905196,이약을복용하기전에6세미만의어린이는의사또는약사와상의하십시오.,
202106370,15세미만의유·소아는이약을사용하지마십시오.,
199501960,어린이에게투여할경우보호자의지도감독하에투여하십시오,
200100673,,
201309038,,
201104309,,
200302415,,
200802250,,
200009316,12세이하의소아는이약을복용하지마십시오.,
202002484,만12세이상소아은1회1~2정(45~90mg)씩|1일3회식사30분전에물과함께복용합니다,
201306423,,
201206435,정제를삼키기어려운유아는숟가락에정제를놓고물에붕해시킨후가능한식사와함께복용합니다 3개월미만의영아는이약을복용하지마십시오.이약을복용하기전에1세미만의영아햇빛을많이보고정상적인식사를하는어린이는의사또는약사와상의하십시오.,
200706340,,
201600490,12세이상의소아는1일1회1캡슐(10mg)을복용합니다. 6~12세미만의소아는체중30kg이상인경우1일1회1캡슐(10mg)을복용합니다. 6세미만의소아는이약을복용하지마십시오.,
201801393,6세이상의소아는1일1회1캡슐(10mg)을취침전에복용하고|이상반응에민감한환자의경우는1/2캡슐(5mg)씩을아침|저녁에분할복용합니다. 신장애를가진소아환자는환자의신청소율과체중을고려하여개별적으로용량을조절해야하므로자세한사항은허가사항을참고하십시오.,
200608351,,
200301501,,
201310808,,
202004847,만3개월미만의영아는이약을복용하지마십시오.이약을복용하기전에만3개월이상및만2세미만의영ㆍ유아는의사또는약사와상의하십시오.어린이에게투여할경우보호자의지도감독하에투여하십시오,
202004816,만3개월미만의영아는이약을복용하지마십시오.이약을복용하기전에수두또는인플루엔자에감염되어있거나또는의심되는영아및만15세미만의어린이만3개월이상및만2세미만의영‧유아는의사또는약사와상의하십시오.,
200302065,이약을복용하기전에소아는의사또는약사와상의하십시오.,
202101271,,
201805282,,
201906177,,
199900227,,
201500860, 18세미만은이약을사용하지마십시오.,
201701906,만2세이하의젖먹이는사용하지마십시오어린이에게투여할경우보호자의지도감독하에투여하십시오,
201607094,유·소아15세미만의소아는이약을사용하지마십시오. 영·유아또는점막부위에이약투여시주의하십시오,
199701565,어린이에게투여할경우보호자의지도감독하에투여하십시오,
201204675,폴산결핍증|다른약물투여로인한결핍증치료경우24개월이상소아는1일0.25~1mg을복용합니다. 폴산결핍증예방및폴산의요구량이증대하는각종질환경우24개월이상소아는1일0.1~0.25mg을복용합니다.,
201801921,유아및소아는이약을복용하지마십시오.,
201307715,유아및소아는이약을사용하지마십시오.,
200108738,스프레이노즐은1~24개월영아에게|젯노즐은6세이상어린이에게아침과저녁에각비강에2회씩분사합니다 젯노즐은영유아가사용시분사압력이커서잘못된곳으로들어가거나후두경련이일어날위험이있습니다. 스프레이노즐은1개월미만영아에게사용하지않습니다젯노즐은 6세미만영유아에게사용하지않습니다,
201900026,,
201403531,,
200904391,,
200804083,,
198800193,,
201103356,만12세이상어린이1회1정씩|1일1회복용합니다. 만12개월미만의젖먹이는이약을복용하지마십시오.이약을복용하기전에햇빛을많이보고정상적인식사를하는어린이미숙아유아는의사또는약사와상의하십시오.어린이에게투여할경우보호자의지도감독하에투여하십시오,
201901623,어린이에게투여할경우보호자의지도감독하에투여하십시오,
202106791,만8세이상은1회1정씩|1일1회복용합니다. 만12개월미만의젖먹이는이약을복용하지마십시오.이약을복용하기전에햇빛을많이보고정상적인식사를하는어린이미숙아유아는의사또는약사와상의하십시오.어린이에게투여할경우보호자의지도·감독하에투여하십시오,
201310516,만8세이상은1회2~4정|1일1회복용합니다. 만36개월이상~만8세미만은1회1~2정|1일1회복용합니다  만12개월미만의젖먹이는이약을복용하지마십시오.이약을복용하기전에 햇빛을많이보고정상적인식사를하는어린이미숙아유아는의사또는약사와상의하십시오.어린이에게투여할경우보호자의지도감독하에투여하십시오.,
200201481,만12세이상은1회1~2정|1일1회복용합니다. 만36개월이상~만12세미만어린이는1회1/2~1정|1일1회복용합니다 만 12개월미만의젖먹이는이약을복용하지마십시오.이약을복용하기전에 햇빛을많이보고정상적인식사를하는어린이미숙아유아는의사또는약사와상의하십시오.어린이에게투여할경우보호자의지도감독하에투여하십시오.,
201003954,,
200301913,만11세이상~만15세미만은1회11/3정|만7세이상~만11세미만은1회1정씩|1일3회식후30분에복용합니다. 만3개월미만의영아는이약을복용하지마십시오.이약을복용하기전에수두또는인플루엔자에감염되어있거나또는의심되는영아및만15세미만의어린이만3개월이상및만2세미만의영․유아는의사또는약사와상의하십시오.어린이에게투여할경우보호자의지도감독하에투여하십시오.,
202106150,만7세이상~15세미만은1회1정씩|1일3회식후30분에복용합니다. 이약을복용하기전에만3개월이상및만2세미만의소아수두또는인플루엔자에감염되어있거나또는의심되는영아및만15세미만의어린이는의사또는약사와상의하십시오.어린이에게투여할경우보호자의지도·감독하에투여하십시오,
201707551,이약을복용하기전에수두또는인플루엔자에감염되어있거나또는의심되는영아 및만15세미만의어린이는의사또는약사와상의하십시오.,
200202342,만3개월미만의영아는이약을복용하지마십시오.이약을복용하기전에수두또는인플루엔자에감염되어있거나또는의심되는영아 및만15세미만의어린이만3개월이상및 만2세미만의영아유아는의사또는약사와상의하십시오.,
202101916,만8세이상~만15세미만은1회1캡슐씩|1일3회식후30분에복용합니다 이약을복용하기전에수두또는인플루엔자에감염되어있거나또는의심되는영아및만15세미만의어린이만3개월이상및만2세미만의영아유아는의사또는약사와상의하십시오.어린이에게투여할경우보호자의지도감독하에투여하십시오,
202102200,만8세이상~만15세미만은1회1캡슐씩|1일3회식후30분에복용합니다 이약을복용하기전에수두또는인플루엔자에감염되어있거나또는의심되는영아및만15세미만의어린이만3개월이상및만2세미만의영아유아는의사또는약사와상의하십시오.어린이에게투여할경우보호자의지도감독하에투여하십시오.,
202102171,만8세이상~만15세미만은1회1캡슐씩|1일3회식후30분에복용합니다 이약을복용하기전에수두또는인플루엔자에감염되어있거나또는의심되는영아및만15세미만의어린이만3개월이상및만2세미만의영아유아는의사또는약사와상의하십시오.어린이에게투여할경우보호자의지도감독하에투여하십시오,
198701492,어린이에게투여할경우보호자의지도감독하에투여하십시오,
200202126,,
199101004,어린이에게투여할경우보호자의지도감독하에투여하십시오,
200102113,만11세이상~만15세미만은1회20mL씩|만7세이상~만11세미만은1회15mL씩|만3세이상~만7세미만은1회10mL씩|만2세이상~만3세미만은1회7.5mL씩매식후및필요한경우는취침시에복용합니다 만3개월미만의영아는이약을복용하지마십시오.이약을복용하기전에 수두또는인플루엔자에감염되어있거나또는의심되는영아및만15세미만의어린이 만3개월이상및만2세미만의영아는의사또는약사와상의하십시오.어린이에게투여할경우보호자의지도감독하에투여하십시오,
200201776,이약을복용하기전에수두또는인플루엔자에감염되어있거나또는의심되는영아 및만15세미만의어린이는의사또는약사와상의하십시오.,
202008963,만11세이상~만15세미만2/3포|만7세이상~만11세미만1/2포|만3세이상~만7세미만1/3포|만2세이상~만3세미만1/4포를1일3회식후30분에복용합니다. 만2세미만에게투여하지않습니다. 이약을복용하기전에만3개월이상및만2세미만의소아수두또는인플루엔자에감염되어있거나또는의심되는영아및만15세미만의어린이는의사또는약사와상의하십시오.어린이에게투여할경우보호자의지도·감독하에투여하십시오,
